"samp_session","id","treatment","prior_temp_24","prior_temp_26","prior_temp_28","prior_temp_30","prior_temp_32","prior_temp_34","lnmass_24","lnmass_26","lnmass_28","lnmass_30","lnmass_32","lnmass_34","z_lnmass_24","z_lnmass_26","z_lnmass_28","z_lnmass_30","z_lnmass_32","z_lnmass_34","lnmr_24","lnmr_26","lnmr_28","lnmr_30","lnmr_32","lnmr_34"
10,"ld0505",29,NA,NA,NA,NA,NA,NA,NA,-1.2623083813389,-1.20397280432594,-1.2623083813389,-1.20397280432594,NA,NA,0.869488593791393,1.15118862522668,0.869488593791393,1.15118862522668,NA,NA,-6.1831248602427,-6.01320665590587,-5.67999265911228,-5.68324041063463,NA
1,"ld0507",23,24.2,30,NA,25.6,24,NA,-1.62455155024415,-1.56542102701733,NA,-1.56542102701733,-1.62455155024415,NA,-0.879768331277677,-0.594229538234124,NA,-0.594229538234124,-0.879768331277677,NA,-7.06792519509273,-6.56726916642596,NA,-5.96304201275333,-6.18906235910383,NA
1,"ld0507",23,24.2,30,NA,25.6,24,NA,-1.62455155024415,-1.56542102701733,NA,-1.56542102701733,-1.62455155024415,NA,-0.879768331277677,-0.594229538234124,NA,-0.594229538234124,-0.879768331277677,NA,-6.54582877395811,-6.56506409386764,NA,-6.12225599453714,-5.86184944789541,NA
2,"ld0507",23,34,25.1,NA,26,NA,26.5,-1.51412773262978,-1.57987911019256,NA,-1.57987911019256,NA,-1.51412773262978,-0.346536391422849,-0.664047009724141,NA,-0.664047009724141,NA,-0.346536391422849,-6.73788544018825,-6.33533312742768,NA,-6.66473574788169,NA,-5.84465964008241
2,"ld0507",23,34,25.1,NA,26,NA,26.5,-1.51412773262978,-1.57987911019256,NA,-1.57987911019256,NA,-1.51412773262978,-0.346536391422849,-0.664047009724141,NA,-0.664047009724141,NA,-0.346536391422849,-7.00506353244232,-6.81548149894662,NA,-6.69005355586598,NA,-5.54901788786363
3,"ld0507",23,32,NA,22.5,28,20,NA,-1.56064774826467,NA,-1.50507789710986,-1.50507789710986,-1.56064774826467,NA,-0.571179577240779,NA,-0.302835118872163,-0.302835118872163,-0.571179577240779,NA,-6.38692807750474,NA,-7.25172295654773,-6.30763651909297,-6.19363499856956,NA
3,"ld0507",23,32,NA,22.5,28,20,NA,-1.56064774826467,NA,-1.50507789710986,-1.50507789710986,-1.56064774826467,NA,-0.571179577240779,NA,-0.302835118872163,-0.302835118872163,-0.571179577240779,NA,-6.29991670051511,NA,-7.10601114536633,-6.61031546429626,-6.22893994338431,NA
4,"ld0507",23,NA,34,19.4,NA,28,17.2,NA,-1.4784096500277,-1.50959257746438,NA,-1.50959257746438,-1.4784096500277,NA,-0.174055282860608,-0.32463631915013,NA,-0.32463631915013,-0.174055282860608,NA,-6.39042272064583,NA,NA,-6.0249530671047,NA
4,"ld0507",23,NA,34,19.4,NA,28,17.2,NA,-1.4784096500277,-1.50959257746438,NA,-1.50959257746438,-1.4784096500277,NA,-0.174055282860608,-0.32463631915013,NA,-0.32463631915013,-0.174055282860608,NA,-6.42466574406804,-5.98567837482087,NA,-6.02698765580248,-5.67770934677465
5,"ld0507",23,NA,16.2,34,NA,26,25,NA,-1.41881755282545,-1.51412773262978,NA,-1.41881755282545,-1.51412773262978,NA,0.113712431366967,-0.346536391422849,NA,0.113712431366967,-0.346536391422849,NA,-7.00400875205984,-7.03224374127605,NA,-6.19604865696945,-6.39209417705463
5,"ld0507",23,NA,16.2,34,NA,26,25,NA,-1.41881755282545,-1.51412773262978,NA,-1.41881755282545,-1.51412773262978,NA,0.113712431366967,-0.346536391422849,NA,0.113712431366967,-0.346536391422849,NA,-6.8757375202204,-6.37507645769329,NA,-6.34820770100593,-6.3203086367557
6,"ld0507",23,16.1,30,NA,15.7,NA,24,-1.37436579025462,-1.51868354916564,NA,-1.51868354916564,NA,-1.37436579025462,0.328368110709525,-0.368536236578751,NA,-0.368536236578751,NA,0.328368110709525,-6.89265154814335,-6.56994636513585,NA,-6.5713804979734,NA,-6.13204793128329
6,"ld0507",23,16.1,30,NA,15.7,NA,24,-1.37436579025462,-1.51868354916564,NA,-1.51868354916564,NA,-1.37436579025462,0.328368110709525,-0.368536236578751,NA,-0.368536236578751,NA,0.328368110709525,-6.70620627416554,-6.61629612453469,NA,-6.17182208158063,NA,-6.03490494371613
7,"ld0507",23,17,32,NA,NA,16.6,24,-1.27296567581289,-1.31676829847128,NA,NA,-1.31676829847128,-1.27296567581289,0.818024970012197,0.606503959821877,NA,NA,0.606503959821877,0.818024970012197,-7.07560986620645,-6.6153781224861,NA,NA,-5.77632284234971,-5.82514878975943
7,"ld0507",23,17,32,NA,NA,16.6,24,-1.27296567581289,-1.31676829847128,NA,NA,-1.31676829847128,-1.27296567581289,0.818024970012197,0.606503959821877,NA,NA,0.606503959821877,0.818024970012197,-6.86957435101018,-6.69531757237649,NA,NA,-5.86691973770194,-6.08374965291037
8,"ld0507",23,NA,NA,NA,NA,NA,NA,-1.23100147671386,-1.23100147671386,NA,-1.23100147671386,NA,-1.23100147671386,1.02066831067423,1.02066831067423,NA,1.02066831067423,NA,1.02066831067423,-6.60014211658704,-6.64866095388225,NA,-6.06067707619391,NA,-5.42574395612992
8,"ld0507",23,NA,NA,NA,NA,NA,NA,-1.23100147671386,-1.23100147671386,NA,-1.23100147671386,NA,-1.23100147671386,1.02066831067423,1.02066831067423,NA,1.02066831067423,NA,1.02066831067423,-6.44994367147731,-6.29580523801051,NA,-6.27192496098581,NA,-5.39878814614139
9,"ld0507",23,NA,NA,NA,NA,NA,NA,-1.18417017702976,-1.19732826160727,NA,-1.19732826160727,NA,-1.18417017702976,1.24681467398583,1.18327484068155,NA,1.18327484068155,NA,1.24681467398583,-6.62078762983633,-6.55790643187886,NA,-6.37110606583586,NA,-5.51800311216826
9,"ld0507",23,NA,NA,NA,NA,NA,NA,-1.18417017702976,-1.19732826160727,NA,-1.19732826160727,NA,-1.18417017702976,1.24681467398583,1.18327484068155,NA,1.18327484068155,NA,1.24681467398583,-6.69431154668288,-6.37676065417391,NA,-6.0910285927693,NA,-5.51192406609187
10,"ld0507",23,NA,NA,NA,NA,NA,NA,-1.1239300966524,NA,-1.12701176318981,-1.1239300966524,NA,-1.12701176318981,1.53771147153006,NA,1.52283023430037,1.53771147153006,NA,1.52283023430037,-6.55534416733399,NA,-6.1723534921126,-6.02437423063275,NA,-5.98468604588674
10,"ld0507",23,NA,NA,NA,NA,NA,NA,-1.1239300966524,NA,-1.12701176318981,-1.1239300966524,NA,-1.12701176318981,1.53771147153006,NA,1.52283023430037,1.53771147153006,NA,1.52283023430037,-6.56701291116837,NA,-6.62132975416626,-5.90804103630545,NA,-5.92911619473193
1,"ld0510",29,24.6,34,NA,NA,24,22.1,-1.66073120682165,-1.50959257746438,NA,NA,-1.66073120682165,-1.50959257746438,-1.05447836102394,-0.32463631915013,NA,NA,-1.05447836102394,-0.32463631915013,-6.53641818856432,-6.18309412088778,NA,NA,-5.98450031350235,-5.68324572583471
1,"ld0510",29,24.6,34,NA,NA,24,22.1,-1.66073120682165,-1.50959257746438,NA,NA,-1.66073120682165,-1.50959257746438,-1.05447836102394,-0.32463631915013,NA,NA,-1.05447836102394,-0.32463631915013,-7.41052730640218,-6.22367422414858,NA,NA,-5.80993333101314,-5.86857454892013
2,"ld0510",29,24.4,32,NA,NA,23,24,-1.67131331615219,-1.60445037092306,NA,NA,-1.60445037092306,-1.67131331615219,-1.10557891892879,-0.7827005874311,NA,NA,-0.7827005874311,-1.10557891892879,-6.63330408582898,-6.26860330572093,NA,NA,-6.59020370289547,-6.52851903664878
2,"ld0510",29,24.4,32,NA,NA,23,24,-1.67131331615219,-1.60445037092306,NA,NA,-1.60445037092306,-1.67131331615219,-1.10557891892879,-0.7827005874311,NA,NA,-0.7827005874311,-1.10557891892879,-6.81207864118436,-6.4394723687831,NA,NA,-6.30962645606744,-6.32784834118663
3,"ld0510",29,NA,30,16.8,17.5,NA,28,NA,-1.6094379124341,-1.74296930505862,-1.6094379124341,NA,-1.74296930505862,NA,-0.806785214212665,-1.45160265540411,-0.806785214212665,NA,-1.45160265540411,NA,-6.2107115064503,-6.3689502514309,-6.33573203058992,NA,-6.27638504711763
3,"ld0510",29,NA,30,16.8,17.5,NA,28,NA,-1.6094379124341,-1.74296930505862,-1.6094379124341,NA,-1.74296930505862,NA,-0.806785214212665,-1.45160265540411,-0.806785214212665,NA,-1.45160265540411,NA,-6.34353241947123,-6.16040549953784,-6.33991322135032,NA,-6.5070046612062
4,"ld0510",29,17.5,NA,30,18.5,24,NA,-1.43969513784701,NA,-1.45671682541644,-1.45671682541644,-1.43969513784701,NA,0.0128954572662731,NA,-0.0693015512989224,-0.0693015512989224,0.0128954572662731,NA,-6.85608370155314,NA,-6.37757487300257,-6.47006209289519,-5.9679529926921,NA
4,"ld0510",29,17.5,NA,30,18.5,24,NA,-1.43969513784701,NA,-1.45671682541644,-1.45671682541644,-1.43969513784701,NA,0.0128954572662731,NA,-0.0693015512989224,-0.0693015512989224,0.0128954572662731,NA,-6.85927349692124,NA,-6.11513614559897,-6.38225988945074,-5.8853372271755,NA
5,"ld0510",29,NA,34,18.7,28,NA,15.5,NA,-1.50507789710986,-1.55116900431012,-1.55116900431012,NA,-1.50507789710986,NA,-0.302835118872163,-0.525407124019504,-0.525407124019504,NA,-0.302835118872163,NA,-6.6872011990367,-6.41072101841206,-6.3987148073169,NA,-6.01713933811615
5,"ld0510",29,NA,34,18.7,28,NA,15.5,NA,-1.50507789710986,-1.55116900431012,-1.55116900431012,NA,-1.50507789710986,NA,-0.302835118872163,-0.525407124019504,-0.525407124019504,NA,-0.302835118872163,NA,-6.73050972612696,-6.33375997727593,-6.57014186169803,NA,-5.9594310204955
6,"ld0510",29,NA,15.3,18.7,26,28,NA,NA,-1.44816976483798,-1.46101790731583,-1.44816976483798,-1.46101790731583,NA,NA,-0.0280281576527781,-0.0900712936809144,-0.0280281576527781,-0.0900712936809144,NA,NA,-6.86461764969957,-6.78737807582218,-5.51437500952265,-6.13263106379341,NA
6,"ld0510",29,NA,15.3,18.7,26,28,NA,NA,-1.44816976483798,-1.46101790731583,-1.44816976483798,-1.46101790731583,NA,NA,-0.0280281576527781,-0.0900712936809144,-0.0280281576527781,-0.0900712936809144,NA,NA,-7.13300316512711,-6.22379609961688,-6.02217491237211,-6.01584953047412,NA
7,"ld0510",29,NA,NA,NA,NA,NA,NA,NA,-1.43129172705063,-1.41058705368894,NA,-1.43129172705063,-1.41058705368894,NA,0.0534751721969694,0.153457163213355,NA,0.0534751721969694,0.153457163213355,NA,-6.71673417756227,-6.47186021600349,NA,-6.42191610369404,-5.87996780024602
7,"ld0510",29,NA,NA,NA,NA,NA,NA,NA,-1.43129172705063,-1.41058705368894,NA,-1.43129172705063,-1.41058705368894,NA,0.0534751721969694,0.153457163213355,NA,0.0534751721969694,0.153457163213355,NA,-6.68430766726736,-6.82074093521781,NA,-5.99414523807158,-5.86287336688672
8,"ld0510",29,NA,NA,NA,NA,NA,NA,-1.28735441326499,NA,-1.32425897020044,NA,-1.32425897020044,-1.28735441326499,0.748542366083041,NA,0.570331823200922,NA,0.570331823200922,0.748542366083041,-6.45224509416351,NA,-6.43779377096319,NA,-6.01025550351834,-5.74841673317064
8,"ld0510",29,NA,NA,NA,NA,NA,NA,-1.28735441326499,NA,-1.32425897020044,NA,-1.32425897020044,-1.28735441326499,0.748542366083041,NA,0.570331823200922,NA,0.570331823200922,0.748542366083041,-6.78787910776834,NA,-6.82799140694056,NA,-6.19218109911132,-6.02128371983728
9,"ld0510",29,NA,NA,NA,NA,NA,NA,NA,-1.17765549600856,-1.21739582465808,-1.17765549600856,NA,-1.21739582465808,NA,1.27827379280201,1.08636942838081,1.27827379280201,NA,1.08636942838081,NA,-6.50675712648534,NA,-5.97131720012606,NA,-5.59869286429885
9,"ld0510",29,NA,NA,NA,NA,NA,NA,NA,-1.17765549600856,-1.21739582465808,-1.17765549600856,NA,-1.21739582465808,NA,1.27827379280201,1.08636942838081,1.27827379280201,NA,1.08636942838081,NA,-6.43552961719697,-5.84352477120957,-6.2310581758489,NA,-6.08675327729183
10,"ld0510",29,NA,NA,NA,NA,NA,NA,-1.11474167059799,NA,NA,NA,NA,-1.11474167059799,1.58208199190379,NA,NA,NA,NA,1.58208199190379,-6.07009035774286,NA,NA,NA,NA,-5.57512209333963
10,"ld0510",29,NA,NA,NA,NA,NA,NA,-1.11474167059799,NA,NA,NA,NA,-1.11474167059799,1.58208199190379,NA,NA,NA,NA,1.58208199190379,-6.33390494878799,NA,NA,NA,NA,-5.65516480101316
1,"ld0511",29,24.8,34,NA,NA,24,23.2,-1.68739945390381,-1.59454929994035,NA,NA,-1.68739945390381,-1.59454929994035,-1.18325819703549,-0.734888734872359,NA,NA,-1.18325819703549,-0.734888734872359,-7.30482346811646,-6.88983856244796,NA,NA,-6.29715311186168,-6.03764080553171
1,"ld0511",29,24.8,34,NA,NA,24,23.2,-1.68739945390381,-1.59454929994035,NA,NA,-1.68739945390381,-1.59454929994035,-1.18325819703549,-0.734888734872359,NA,NA,-1.18325819703549,-0.734888734872359,-7.32457719685269,-6.58377802624477,NA,NA,NA,-6.09983056471143
2,"ld0511",29,NA,22.3,34,26,NA,23.3,NA,-1.73160554640831,-1.62455155024415,-1.73160554640831,NA,-1.62455155024415,NA,-1.39672754602951,-0.879768331277677,-1.39672754602951,NA,-0.879768331277677,NA,-6.37636626168006,-6.57224333302776,NA,NA,-6.0793802318574
2,"ld0511",29,NA,22.3,34,26,NA,23.3,NA,-1.73160554640831,-1.62455155024415,-1.73160554640831,NA,-1.62455155024415,NA,-1.39672754602951,-0.879768331277677,-1.39672754602951,NA,-0.879768331277677,NA,-6.67306320522805,-6.83779287713054,NA,NA,-6.78423590168225
3,"ld0511",29,NA,30,16.8,17.4,NA,28,NA,-1.55116900431012,-1.48722027970985,-1.55116900431012,NA,-1.48722027970985,NA,-0.525407124019504,-0.216601440548843,-0.525407124019504,NA,-0.216601440548843,NA,-6.51136123741161,-6.22176078564655,-6.95275998323837,NA,-6.08022038617064
3,"ld0511",29,NA,30,16.8,17.4,NA,28,NA,-1.55116900431012,-1.48722027970985,-1.55116900431012,NA,-1.48722027970985,NA,-0.525407124019504,-0.216601440548843,-0.525407124019504,NA,-0.216601440548843,NA,-6.68454216652397,-6.45432355887726,-6.57340601913389,NA,-6.01834498245255
4,"ld0511",29,NA,34,17,NA,28,17.9,NA,-1.46533756846034,-1.41881755282545,NA,-1.41881755282545,-1.46533756846034,NA,-0.110930754450962,0.113712431366967,NA,0.113712431366967,-0.110930754450962,NA,-6.57461296648626,-6.28884243070839,NA,-6.03122437132388,-6.44054934353954
4,"ld0511",29,NA,34,17,NA,28,17.9,NA,-1.46533756846034,-1.41881755282545,NA,-1.41881755282545,-1.46533756846034,NA,-0.110930754450962,0.113712431366967,NA,0.113712431366967,-0.110930754450962,NA,-6.56987698794435,-6.25382484724056,NA,-6.07179155631288,-6.45429001774435
5,"ld0511",29,30,NA,18.5,15.3,28,NA,-1.44392347395653,NA,-1.41469383564159,-1.44392347395653,-1.41469383564159,NA,-0.00752299877653467,NA,0.133625687047391,-0.00752299877653467,0.133625687047391,NA,-6.37009746547253,NA,-7.06547647631561,-6.58504169901903,-6.17789092242393,NA
5,"ld0511",29,30,NA,18.5,15.3,28,NA,-1.44392347395653,NA,-1.41469383564159,-1.44392347395653,-1.41469383564159,NA,-0.00752299877653467,NA,0.133625687047391,-0.00752299877653467,0.133625687047391,NA,-6.3798536404179,NA,-6.46794733363985,-6.05107454669135,-6.00894486008031,NA
6,"ld0511",29,15.7,NA,17.4,24,NA,28,-1.51868354916564,NA,-1.3509272172826,-1.51868354916564,NA,-1.3509272172826,-0.368536236578751,NA,0.441551987189368,-0.368536236578751,NA,0.441551987189368,-6.14575320139908,NA,-6.57516009424763,-6.34620669230348,NA,-5.95920201257137
6,"ld0511",29,15.7,NA,17.4,24,NA,28,-1.51868354916564,NA,-1.3509272172826,-1.51868354916564,NA,-1.3509272172826,-0.368536236578751,NA,0.441551987189368,-0.368536236578751,NA,0.441551987189368,-6.7288994867447,NA,-6.47821557577149,-6.79362605129116,NA,-5.92228042151487
7,"ld0511",29,NA,NA,NA,NA,NA,NA,-1.41881755282545,NA,-1.27296567581289,-1.41881755282545,-1.27296567581289,NA,0.113712431366967,NA,0.818024970012197,0.113712431366967,0.818024970012197,NA,-6.77833185669721,NA,-6.35801572351427,-6.0385192662537,-6.29424966187891,NA
7,"ld0511",29,NA,NA,NA,NA,NA,NA,-1.41881755282545,NA,-1.27296567581289,-1.41881755282545,-1.27296567581289,NA,0.113712431366967,NA,0.818024970012197,0.113712431366967,0.818024970012197,NA,-6.63013824104524,NA,-6.54033728030822,-6.26756556792883,-6.00458542822314,NA
8,"ld0511",29,NA,NA,NA,NA,NA,NA,-1.19732826160727,-1.23787435600162,NA,-1.19732826160727,-1.23787435600162,NA,1.18327484068155,0.987479467595099,NA,1.18327484068155,0.987479467595099,NA,-6.83939103766195,-6.51988559286165,NA,-5.94309097649287,-6.05617723622276,NA
8,"ld0511",29,NA,NA,NA,NA,NA,NA,-1.19732826160727,-1.23787435600162,NA,-1.19732826160727,-1.23787435600162,NA,1.18327484068155,0.987479467595099,NA,1.18327484068155,0.987479467595099,NA,-6.56686960544085,-6.70287964463724,NA,-6.42651762607074,-6.03566369638965,NA
9,"ld0511",29,NA,NA,NA,NA,NA,NA,NA,-1.0106014113454,-1.07587280169862,-1.0106014113454,NA,-1.07587280169862,NA,2.08497089447891,1.76977811408964,2.08497089447891,NA,1.76977811408964,NA,-6.1723679299267,-5.97851861927553,-5.33549961323879,NA,-5.85106952819723
9,"ld0511",29,NA,NA,NA,NA,NA,NA,NA,-1.0106014113454,-1.07587280169862,-1.0106014113454,NA,-1.07587280169862,NA,2.08497089447891,1.76977811408964,2.08497089447891,NA,1.76977811408964,NA,-6.03783703696909,-5.74626635176308,-5.34580898289765,NA,-5.474719395405
10,"ld0511",29,NA,NA,NA,NA,NA,NA,-0.95711272639441,NA,NA,NA,NA,-0.95711272639441,2.34326548936697,NA,NA,NA,NA,2.34326548936697,-5.82766413727402,NA,NA,NA,NA,-5.52591576217708
10,"ld0511",29,NA,NA,NA,NA,NA,NA,-0.95711272639441,NA,NA,NA,NA,-0.95711272639441,2.34326548936697,NA,NA,NA,NA,2.34326548936697,-5.73545794340729,NA,NA,NA,NA,-5.54437782501682
1,"ld0512",29,26.2,NA,32,NA,24.2,24,-1.50507789710986,NA,-1.54177926396029,NA,-1.54177926396029,-1.50507789710986,-0.302835118872163,NA,-0.480064465436885,NA,-0.480064465436885,-0.302835118872163,-6.59165631850522,NA,-6.65184717691415,NA,-6.39871928980859,-6.04180664900012
1,"ld0512",29,26.2,NA,32,NA,24.2,24,-1.50507789710986,NA,-1.54177926396029,NA,-1.54177926396029,-1.50507789710986,-0.302835118872163,NA,-0.480064465436885,NA,-0.480064465436885,-0.302835118872163,-6.51536661545498,NA,-6.92659550058136,NA,-6.77245625902404,NA
2,"ld0512",29,34,26.2,NA,26,NA,25.6,-1.54177926396029,-1.54646311327271,NA,-1.54646311327271,NA,-1.54177926396029,-0.480064465436885,-0.502682575449845,NA,-0.502682575449845,NA,-0.480064465436885,-6.71269353823084,NA,NA,-6.66676097647548,NA,-6.2028439685779
2,"ld0512",29,34,26.2,NA,26,NA,25.6,-1.54177926396029,-1.54646311327271,NA,-1.54646311327271,NA,-1.54177926396029,-0.480064465436885,-0.502682575449845,NA,-0.502682575449845,NA,-0.480064465436885,-6.61688260728936,-6.48973988281137,NA,-6.92720031253339,NA,-5.99738284479311
3,"ld0512",29,NA,30,19,23.2,NA,28,NA,-1.53247687129797,-1.52326021619305,-1.53247687129797,NA,-1.52326021619305,NA,-0.435143605138979,-0.39063676787553,-0.435143605138979,NA,-0.39063676787553,NA,-6.98376530726483,-6.65356119381425,-6.04591517228865,NA,-6.37071321363499
3,"ld0512",29,NA,30,19,23.2,NA,28,NA,-1.53247687129797,-1.52326021619305,-1.53247687129797,NA,-1.52326021619305,NA,-0.435143605138979,-0.39063676787553,-0.435143605138979,NA,-0.39063676787553,NA,-6.48366828614588,-6.5795812052788,-6.7390623528486,NA,-5.89012747505872
4,"ld0512",29,32,16.8,NA,26,20,NA,-1.44392347395653,-1.42711635564015,NA,-1.42711635564015,-1.44392347395653,NA,-0.00752299877653467,0.0736378639506656,NA,0.0736378639506656,-0.00752299877653467,NA,-6.69310477039366,-6.61745805661773,NA,-6.35508717271326,-6.19296151083146,NA
4,"ld0512",29,32,16.8,NA,26,20,NA,-1.44392347395653,-1.42711635564015,NA,-1.42711635564015,-1.44392347395653,NA,-0.00752299877653467,0.0736378639506656,NA,0.0736378639506656,-0.00752299877653467,NA,-6.38893788393445,-6.76871437841863,NA,-5.99841222877453,-6.34451140895866,NA
5,"ld0512",29,NA,16.8,34,NA,26,26,NA,-1.32050662058189,-1.36257783450257,NA,-1.32050662058189,-1.36257783450257,NA,0.588451760632363,0.385291649927628,NA,0.588451760632363,0.385291649927628,NA,-5.73557078556875,-6.36800726779653,NA,-6.33199118198018,-5.79489624048991
5,"ld0512",29,NA,16.8,34,NA,26,26,NA,-1.32050662058189,-1.36257783450257,NA,-1.32050662058189,-1.36257783450257,NA,0.588451760632363,0.385291649927628,NA,0.588451760632363,0.385291649927628,NA,-6.14902048213713,-6.00423506198704,NA,-6.06647068133125,-5.92058445565341
6,"ld0512",29,16.2,30,NA,15.3,NA,24,-1.38230233985035,-1.39030238251743,NA,-1.39030238251743,NA,-1.38230233985035,0.290042848749576,0.251410981436457,NA,0.251410981436457,NA,0.290042848749576,-6.88603306380696,-6.33656289339042,NA,-6.41816475004959,NA,-6.09137665039212
6,"ld0512",29,16.2,30,NA,15.3,NA,24,-1.38230233985035,-1.39030238251743,NA,-1.39030238251743,NA,-1.38230233985035,0.290042848749576,0.251410981436457,NA,0.251410981436457,NA,0.290042848749576,-6.98793305329034,-6.31787076037826,NA,-6.50187579401056,NA,-6.1837846945539
7,"ld0512",29,34,NA,18.4,28,NA,18.3,-1.30563645810244,NA,-1.32425897020044,-1.32425897020044,NA,-1.30563645810244,0.660259145634801,NA,0.570331823200922,0.570331823200922,NA,0.660259145634801,-6.48070566799337,NA,NA,-6.39586948694546,NA,-5.85835613057845
7,"ld0512",29,34,NA,18.4,28,NA,18.3,-1.30563645810244,NA,-1.32425897020044,-1.32425897020044,NA,-1.30563645810244,0.660259145634801,NA,0.570331823200922,0.570331823200922,NA,0.660259145634801,-7.17494158028851,NA,-6.31227101079784,-6.20840653065108,NA,-5.68028086466594
8,"ld0512",29,NA,NA,NA,NA,NA,NA,NA,-1.21402314017944,-1.21402314017944,-1.21402314017944,-1.21402314017944,NA,NA,1.10265597892685,1.10265597892685,1.10265597892685,1.10265597892685,NA,NA,-6.26473042684155,-6.3025403280155,-6.16023000386687,-5.85808444623753,NA
8,"ld0512",29,NA,NA,NA,NA,NA,NA,NA,-1.21402314017944,-1.21402314017944,-1.21402314017944,-1.21402314017944,NA,NA,1.10265597892685,1.10265597892685,1.10265597892685,1.10265597892685,NA,NA,-6.19000688064562,-6.3025403280155,-6.22799210596769,-5.80848750509816,NA
9,"ld0512",29,NA,NA,NA,NA,NA,NA,-1.17441400208439,-1.19732826160727,NA,-1.19732826160727,NA,-1.17441400208439,1.2939268297152,1.18327484068155,NA,1.18327484068155,NA,1.2939268297152,-6.47832072427628,-6.91912416145451,NA,-6.01342153069578,NA,-5.48801387130822
9,"ld0512",29,NA,NA,NA,NA,NA,NA,-1.17441400208439,-1.19732826160727,NA,-1.19732826160727,NA,-1.17441400208439,1.2939268297152,1.18327484068155,NA,1.18327484068155,NA,1.2939268297152,-6.44379733890278,-6.58289285966159,NA,-6.13905568937023,NA,-5.62747999945256
10,"ld0512",29,NA,NA,NA,NA,NA,NA,-1.14885350510486,-1.11169752821677,NA,NA,-1.11169752821677,-1.14885350510486,1.41735738738392,1.59678202657208,NA,NA,1.59678202657208,1.41735738738392,-6.75105287769228,-6.08430588094509,NA,NA,-5.64956642341374,-5.6372878037974
